2500,5200000,0.37375,0,0.9732
2500,5200000,0.37375,100,0.6064
2500,5200000,0.37375,200,0.5488
2500,5200000,0.37375,300,0.544
2500,5200000,0.37375,400,0.5468
2500,5200000,0.37375,500,0.5248
2500,5200000,0.37375,600,0.5072
2500,5200000,0.37375,700,0.512
2500,5200000,0.37375,800,0.4932
2500,5200000,0.37375,900,0.4752
2500,5200000,0.37375,1000,0.4732
2500,5200000,0.37375,1100,0.4656
2500,5200000,0.37375,1200,0.454
2500,5200000,0.37375,1300,0.4476
2500,5200000,0.37375,1400,0.416
2500,5200000,0.37375,1500,0.4084
2500,5200000,0.37375,1600,0.4276
2500,5200000,0.37375,1700,0.3932
2500,5200000,0.37375,1800,0.4224
2500,5200000,0.37375,1900,0.3824
2500,5200000,0.37375,2000,0.418
2500,5200000,0.37375,2100,0.4116
2500,5200000,0.37375,2200,0.4116
2500,5200000,0.37375,2300,0.3936
2500,5200000,0.37375,2400,0.3816
2500,5200000,0.37375,2500,0.3564
2500,5200000,0.37375,2600,0.3836
2500,5200000,0.37375,2700,0.3744
2500,5200000,0.37375,2800,0.3524
2500,5200000,0.37375,2900,0.3564
2500,5200000,0.37375,3000,0.3596
2500,5200000,0.37375,3100,0.33
2500,5200000,0.37375,3200,0.3432
2500,5200000,0.37375,3300,0.3148
2500,5200000,0.37375,3400,0.3244
2500,5200000,0.37375,3500,0.3336
2500,5200000,0.37375,3600,0.3328
2500,5200000,0.37375,3700,0.3592
2500,5200000,0.37375,3800,0.398
2500,5200000,0.37375,3900,0.3596
2500,5200000,0.37375,4000,0.3688
2500,5200000,0.37375,4100,0.3784
2500,5200000,0.37375,4200,0.3644
2500,5200000,0.37375,4300,0.3512
2500,5200000,0.37375,4400,0.3232
2500,5200000,0.37375,4500,0.3436
2500,5200000,0.37375,4600,0.3304
2500,5200000,0.37375,4700,0.342
2500,5200000,0.37375,4800,0.3268
2500,5200000,0.37375,4900,0.334
2500,5200000,0.37375,5000,0.3636
2500,5200000,0.37375,5100,0.3688
2500,5200000,0.37375,5200,0.3588
2500,5200000,0.37375,5300,0.3684
2500,5200000,0.37375,5400,0.3604
2500,5200000,0.37375,5500,0.3456
2500,5200000,0.37375,5600,0.3532
2500,5200000,0.37375,5700,0.3676
2500,5200000,0.37375,5800,0.4064
2500,5200000,0.37375,5900,0.3872
2500,5200000,0.37375,6000,0.3896
2500,5200000,0.37375,6100,0.4012
2500,5200000,0.37375,6200,0.4072
2500,5200000,0.37375,6300,0.434
2500,5200000,0.37375,6400,0.4348
2500,5200000,0.37375,6500,0.3836
2500,5200000,0.37375,6600,0.3932
2500,5200000,0.37375,6700,0.4188
2500,5200000,0.37375,6800,0.4116
2500,5200000,0.37375,6900,0.3948
2500,5200000,0.37375,7000,0.4304
2500,5200000,0.37375,7100,0.4268
2500,5200000,0.37375,7200,0.4184
2500,5200000,0.37375,7300,0.4396
2500,5200000,0.37375,7400,0.4412
2500,5200000,0.37375,7500,0.4428
2500,5200000,0.37375,7600,0.41
2500,5200000,0.37375,7700,0.352
2500,5200000,0.37375,7800,0.3396
2500,5200000,0.37375,7900,0.37
2500,5200000,0.37375,8000,0.396
2500,5200000,0.37375,8100,0.4052
2500,5200000,0.37375,8200,0.42
2500,5200000,0.37375,8300,0.4096
2500,5200000,0.37375,8400,0.4456
2500,5200000,0.37375,8500,0.3884
2500,5200000,0.37375,8600,0.4128
2500,5200000,0.37375,8700,0.4448
2500,5200000,0.37375,8800,0.4412
2500,5200000,0.37375,8900,0.4128
2500,5200000,0.37375,9000,0.4144
2500,5200000,0.37375,9100,0.416
2500,5200000,0.37375,9200,0.4252
2500,5200000,0.37375,9300,0.388
2500,5200000,0.37375,9400,0.4064
2500,5200000,0.37375,9500,0.4188
2500,5200000,0.37375,9600,0.466
2500,5200000,0.37375,9700,0.4176
2500,5200000,0.37375,9800,0.4044
2500,5200000,0.37375,9900,0.4068
2500,5200000,0.37375,10000,0.4308
2500,5200000,0.37375,10100,0.4352
2500,5200000,0.37375,10200,0.4668
2500,5200000,0.37375,10300,0.4404
2500,5200000,0.37375,10400,0.4492
2500,5200000,0.37375,10500,0.4596
2500,5200000,0.37375,10600,0.4752
2500,5200000,0.37375,10700,0.4624
2500,5200000,0.37375,10800,0.4824
2500,5200000,0.37375,10900,0.4752
2500,5200000,0.37375,11000,0.4448
2500,5200000,0.37375,11100,0.4588
2500,5200000,0.37375,11200,0.4388
2500,5200000,0.37375,11300,0.4548
2500,5200000,0.37375,11400,0.4632
2500,5200000,0.37375,11500,0.4456
2500,5200000,0.37375,11600,0.4848
2500,5200000,0.37375,11700,0.43
2500,5200000,0.37375,11800,0.4192
2500,5200000,0.37375,11900,0.4272
2500,5200000,0.37375,12000,0.4272
2500,5200000,0.37375,12100,0.4288
2500,5200000,0.37375,12200,0.4352
2500,5200000,0.37375,12300,0.3664
2500,5200000,0.37375,12400,0.402
2500,5200000,0.37375,12500,0.3844
2500,5200000,0.37375,12600,0.4332
2500,5200000,0.37375,12700,0.3856
2500,5200000,0.37375,12800,0.378
2500,5200000,0.37375,12900,0.3584
2500,5200000,0.37375,13000,0.3208
2500,5200000,0.37375,13100,0.3848
2500,5200000,0.37375,13200,0.38
2500,5200000,0.37375,13300,0.35
2500,5200000,0.37375,13400,0.3512
2500,5200000,0.37375,13500,0.358
2500,5200000,0.37375,13600,0.35
2500,5200000,0.37375,13700,0.3448
2500,5200000,0.37375,13800,0.3692
2500,5200000,0.37375,13900,0.382
2500,5200000,0.37375,14000,0.408
2500,5200000,0.37375,14100,0.4196
2500,5200000,0.37375,14200,0.442
2500,5200000,0.37375,14300,0.4548
2500,5200000,0.37375,14400,0.428
2500,5200000,0.37375,14500,0.434
2500,5200000,0.37375,14600,0.4588
2500,5200000,0.37375,14700,0.436
2500,5200000,0.37375,14800,0.4156
2500,5200000,0.37375,14900,0.4156
2500,5200000,0.37375,15000,0.3176
2500,5200000,0.37375,15100,0.3416
2500,5200000,0.37375,15200,0.3972
2500,5200000,0.37375,15300,0.4332
2500,5200000,0.37375,15400,0.3812
2500,5200000,0.37375,15500,0.3484
2500,5200000,0.37375,15600,0.3264
2500,5200000,0.37375,15700,0.3096
2500,5200000,0.37375,15800,0.308
2500,5200000,0.37375,15900,0.2904
2500,5200000,0.37375,16000,0.2808
2500,5200000,0.37375,16100,0.294
2500,5200000,0.37375,16200,0.29
2500,5200000,0.37375,16300,0.2764
2500,5200000,0.37375,16400,0.2736
2500,5200000,0.37375,16500,0.2612
2500,5200000,0.37375,16600,0.2816
2500,5200000,0.37375,16700,0.3056
2500,5200000,0.37375,16800,0.2504
2500,5200000,0.37375,16900,0.2844
2500,5200000,0.37375,17000,0.2744
2500,5200000,0.37375,17100,0.2628
2500,5200000,0.37375,17200,0.2396
2500,5200000,0.37375,17300,0.2432
2500,5200000,0.37375,17400,0.2328
2500,5200000,0.37375,17500,0.2644
2500,5200000,0.37375,17600,0.2584
2500,5200000,0.37375,17700,0.2696
2500,5200000,0.37375,17800,0.2632
2500,5200000,0.37375,17900,0.2644
2500,5200000,0.37375,18000,0.2664
2500,5200000,0.37375,18100,0.2528
2500,5200000,0.37375,18200,0.236
2500,5200000,0.37375,18300,0.258
2500,5200000,0.37375,18400,0.2392
2500,5200000,0.37375,18500,0.2512
2500,5200000,0.37375,18600,0.2368
2500,5200000,0.37375,18700,0.2396
2500,5200000,0.37375,18800,0.2228
2500,5200000,0.37375,18900,0.2036
2500,5200000,0.37375,19000,0.2032
2500,5200000,0.37375,19100,0.2068
2500,5200000,0.37375,19200,0.2228
2500,5200000,0.37375,19300,0.21
2500,5200000,0.37375,19400,0.1988
2500,5200000,0.37375,19500,0.1976
2500,5200000,0.37375,19600,0.1852
2500,5200000,0.37375,19700,0.2032
2500,5200000,0.37375,19800,0.1884
2500,5200000,0.37375,19900,0.2004
2500,5200000,0.37375,20000,0.1864
2500,5200000,0.37375,20100,0.1664
2500,5200000,0.37375,20200,0.1744
2500,5200000,0.37375,20300,0.1976
2500,5200000,0.37375,20400,0.2044
2500,5200000,0.37375,20500,0.1732
2500,5200000,0.37375,20600,0.2124
2500,5200000,0.37375,20700,0.2068
2500,5200000,0.37375,20800,0.2264
2500,5200000,0.37375,20900,0.2392
2500,5200000,0.37375,21000,0.2576
2500,5200000,0.37375,21100,0.2712
2500,5200000,0.37375,21200,0.2544
2500,5200000,0.37375,21300,0.2572
2500,5200000,0.37375,21400,0.2384
2500,5200000,0.37375,21500,0.2372
2500,5200000,0.37375,21600,0.2772
2500,5200000,0.37375,21700,0.2564
2500,5200000,0.37375,21800,0.2504
2500,5200000,0.37375,21900,0.258
2500,5200000,0.37375,22000,0.2712
2500,5200000,0.37375,22100,0.2876
2500,5200000,0.37375,22200,0.2788
2500,5200000,0.37375,22300,0.2704
2500,5200000,0.37375,22400,0.2596
2500,5200000,0.37375,22500,0.248
2500,5200000,0.37375,22600,0.2544
2500,5200000,0.37375,22700,0.298
2500,5200000,0.37375,22800,0.312
2500,5200000,0.37375,22900,0.328
