100000,75000,0.75,0.43000000000000005,0,0.88508
100000,75000,0.75,0.43000000000000005,500,0.17339
100000,75000,0.75,0.43000000000000005,1000,0.08425
100000,75000,0.75,0.43000000000000005,1500,0.04315
100000,75000,0.75,0.43000000000000005,2000,0.02215
100000,75000,0.75,0.43000000000000005,2500,0.01245
100000,75000,0.75,0.43000000000000005,3000,0.00565
100000,75000,0.75,0.43000000000000005,3500,0.00239
100000,75000,0.75,0.43000000000000005,4000,0.00081
100000,75000,0.75,0.43000000000000005,4500,0.00111
100000,75000,0.75,0.43000000000000005,5000,9e-05
100000,75000,0.75,0.43000000000000005,5500,0.0003
100000,75000,0.75,0.43000000000000005,6000,8e-05
100000,75000,0.75,0.43000000000000005,6500,0.0
100000,75000,0.75,0.43000000000000005,7000,0.0
100000,75000,0.75,0.43000000000000005,7500,0.0
100000,75000,0.75,0.43000000000000005,8000,0.0
100000,75000,0.75,0.43000000000000005,8500,0.0
100000,75000,0.75,0.43000000000000005,9000,0.0
100000,75000,0.75,0.43000000000000005,9500,0.0
100000,75000,0.75,0.43000000000000005,10000,0.0
100000,75000,0.75,0.43000000000000005,10500,0.0
100000,75000,0.75,0.43000000000000005,11000,0.0
100000,75000,0.75,0.43000000000000005,11500,0.0
100000,75000,0.75,0.43000000000000005,12000,0.0
100000,75000,0.75,0.43000000000000005,12500,0.0
100000,75000,0.75,0.43000000000000005,13000,0.0
100000,75000,0.75,0.43000000000000005,13500,0.0
100000,75000,0.75,0.43000000000000005,14000,0.0
100000,75000,0.75,0.43000000000000005,14500,0.0
100000,75000,0.75,0.43000000000000005,15000,0.0
100000,75000,0.75,0.43000000000000005,15500,0.0
100000,75000,0.75,0.43000000000000005,16000,0.0
100000,75000,0.75,0.43000000000000005,16500,0.0
100000,75000,0.75,0.43000000000000005,17000,0.0
100000,75000,0.75,0.43000000000000005,17500,0.0
100000,75000,0.75,0.43000000000000005,18000,0.0
100000,75000,0.75,0.43000000000000005,18500,0.0
