1,-92297
2,-56803
3,-38449
4,-30920
5,-21121
6,-18355
7,-13246
8,-10419
9,-8679
10,-6717
11,-5319
12,-4019
13,-3417
14,-2648
15,-1855
16,-1676
17,-831
18,-1248
19,-818
20,-816
21,-761
22,-425
23,-260
24,-472
25,-149
26,-318
27,-154
28,-56
29,1
30,-48
31,-44
32,11
33,-45
34,-89
35,2
36,14
37,-32
38,8
39,8
40,-28
41,-34
42,-3
43,-25
44,-17
45,4
46,-5
47,-6
48,-13
49,-9
50,2
51,-8
